Date;Venue;Run;Gate;ref_time;athlete_name_ref;athlete_2_time;athlete_name_athlete_2;time_difference;relative_time_difference;Discipline;Race (R) or Training (TR);Gate-Gate Distance (m);Turning Angle [°];Offset [m];Steepness [°];Slope change [°];Vertical Distance [m];Altitude (m);Latitude (°);Longitude (°);Gender
2023-11-18;Gurgl;1;28;0.933;FELLER Manuel;0.966;MEILLARD Loic;-0.03299999999999992;-3.5369774919614057;SL;R;6.62;32.0;1.94;-26.57;;;;;;M
2023-11-18;Gurgl;2;28;1.033;SCHWARZ Marco;0.933;NEF Tanguy;0.09999999999999987;9.680542110358168;SL;R;9.92;41.0;3.26;-22.78;;;;;;M
2023-11-18;Gurgl;1;29;0.833;FELLER Manuel;0.933;MEILLARD Loic;-0.10000000000000009;-12.004801920768319;SL;R;9.85;41.0;3.15;-22.29;;;;;;M
2023-11-18;Gurgl;2;29;0.966;SCHWARZ Marco;0.966;NEF Tanguy;0.0;0.0;SL;R;10.64;49.0;3.81;-21.31;;;;;;M
2023-11-18;Gurgl;1;30;0.966;FELLER Manuel;0.9;MEILLARD Loic;0.06599999999999995;6.832298136645957;SL;R;10.0;46.0;3.48;-21.31;;;;;;M
2023-11-18;Gurgl;2;30;1.033;SCHWARZ Marco;1.066;NEF Tanguy;-0.03300000000000014;-3.1945788964182134;SL;R;9.86;48.0;3.7;-24.7;;;;;;M
2023-11-18;Gurgl;1;31;0.933;FELLER Manuel;0.933;MEILLARD Loic;0.0;0.0;SL;R;9.43;45.0;3.22;-19.8;;;;;;M
2023-11-18;Gurgl;2;31;0.833;SCHWARZ Marco;0.866;NEF Tanguy;-0.03300000000000003;-3.9615846338535454;SL;R;10.93;44.0;3.55;-25.17;;;;;;M
2023-11-18;Gurgl;1;32;0.9;FELLER Manuel;1.0;MEILLARD Loic;-0.09999999999999998;-11.111111111111107;SL;R;9.21;53.0;3.76;-25.64;;;;;;M
2023-11-18;Gurgl;2;32;1.333;SCHWARZ Marco;1.4;NEF Tanguy;-0.06699999999999995;-5.026256564141032;SL;R;10.28;36.0;2.23;-24.23;;;;;;M
2023-11-18;Gurgl;1;33;0.966;FELLER Manuel;0.966;MEILLARD Loic;0.0;0.0;SL;R;9.89;51.0;3.84;-24.23;;;;;;M
2023-11-18;Gurgl;2;33;1.033;SCHWARZ Marco;1.0;NEF Tanguy;0.03299999999999992;3.1945788964181916;SL;R;6.41;20.0;1.23;-20.81;;;;;;M
2023-11-18;Gurgl;1;34;0.9;FELLER Manuel;0.833;MEILLARD Loic;0.06700000000000006;7.444444444444451;SL;R;10.11;49.0;3.82;-23.75;;;;;;M
2023-11-18;Gurgl;2;34;0.466;SCHWARZ Marco;0.466;NEF Tanguy;0.0;0.0;SL;R;9.97;53.0;4.32;-19.29;;;;;;M
2023-11-18;Gurgl;1;35;0.933;FELLER Manuel;1.033;MEILLARD Loic;-0.09999999999999987;-10.718113612004272;SL;R;9.98;47.0;3.74;-20.3;;;;;;M
2023-11-18;Gurgl;2;35;0.933;SCHWARZ Marco;0.933;NEF Tanguy;0.0;0.0;SL;R;10.68;21.0;1.32;-20.3;;;;;;M
2023-11-18;Gurgl;1;36;0.9;FELLER Manuel;0.933;MEILLARD Loic;-0.03300000000000003;-3.66666666666667;SL;R;10.29;48.0;3.75;-22.29;;;;;;M
2023-11-18;Gurgl;2;36;1.066;SCHWARZ Marco;0.966;NEF Tanguy;0.10000000000000009;9.380863039399632;SL;R;6.24;23.0;1.41;-21.31;;;;;;M
2023-11-18;Gurgl;1;37;0.9;FELLER Manuel;0.9;MEILLARD Loic;0.0;0.0;SL;R;9.74;43.0;3.37;-18.78;;;;;;M
2023-11-18;Gurgl;2;37;1.0;SCHWARZ Marco;1.0;NEF Tanguy;0.0;0.0;SL;R;9.72;38.0;3.04;-20.81;;;;;;M
2023-11-18;Gurgl;1;38;1.0;FELLER Manuel;0.933;MEILLARD Loic;0.06699999999999995;6.699999999999995;SL;R;9.84;41.0;3.2;-21.31;;;;;;M
2023-11-18;Gurgl;2;38;1.1;SCHWARZ Marco;1.0;NEF Tanguy;0.10000000000000009;9.090909090909099;SL;R;10.38;45.0;3.76;-21.8;;;;;;M
2023-11-18;Gurgl;1;39;0.5;FELLER Manuel;0.533;MEILLARD Loic;-0.03300000000000003;-6.600000000000006;SL;R;10.08;22.0;1.37;-19.8;;;;;;M
2023-11-18;Gurgl;2;39;1.0;SCHWARZ Marco;0.966;NEF Tanguy;0.03400000000000003;3.400000000000003;SL;R;11.08;47.0;4.1;-22.29;;;;;;M
2023-11-18;Gurgl;1;40;0.966;FELLER Manuel;1.133;MEILLARD Loic;-0.16700000000000004;-17.28778467908903;SL;R;6.36;23.0;1.44;-22.78;;;;;;M
2023-11-18;Gurgl;2;40;0.9;SCHWARZ Marco;0.933;NEF Tanguy;-0.03300000000000003;-3.66666666666667;SL;R;11.1;45.0;3.91;-20.3;;;;;;M
2023-11-18;Gurgl;1;41;0.9;FELLER Manuel;1.033;MEILLARD Loic;-0.1329999999999999;-14.777777777777764;SL;R;10.41;43.0;3.54;-21.8;;;;;;M
2023-11-18;Gurgl;2;41;0.933;SCHWARZ Marco;1.133;NEF Tanguy;-0.19999999999999996;-21.43622722400857;SL;R;11.11;41.0;3.47;-23.27;;;;;;M
2023-11-18;Gurgl;1;42;0.866;FELLER Manuel;0.933;MEILLARD Loic;-0.06700000000000006;-7.736720554272525;SL;R;10.51;44.0;3.47;-20.81;;;;;;M
2023-11-18;Gurgl;2;42;0.833;SCHWARZ Marco;0.866;NEF Tanguy;-0.03300000000000003;-3.9615846338535454;SL;R;10.58;38.0;3.28;-21.8;;;;;;M
2023-11-18;Gurgl;1;43;0.8;FELLER Manuel;0.933;MEILLARD Loic;-0.133;-16.625;SL;R;9.65;40.0;3.06;-23.27;;;;;;M
2023-11-18;Gurgl;2;43;0.8;SCHWARZ Marco;0.866;NEF Tanguy;-0.06599999999999995;-8.249999999999993;SL;R;11.41;45.0;3.92;-19.8;;;;;;M
2023-11-18;Gurgl;1;44;0.766;FELLER Manuel;0.866;MEILLARD Loic;-0.09999999999999998;-13.054830287206261;SL;R;10.19;35.0;2.82;-21.8;;;;;;M
2023-11-18;Gurgl;2;44;0.4;SCHWARZ Marco;0.433;NEF Tanguy;-0.032999999999999974;-8.249999999999993;SL;R;10.73;40.0;3.53;-20.81;;;;;;M
2023-11-18;Gurgl;1;45;0.866;FELLER Manuel;0.833;MEILLARD Loic;0.03300000000000003;3.8106235565819895;SL;R;10.04;42.0;3.42;-22.29;;;;;;M
2023-11-18;Gurgl;2;45;0.466;SCHWARZ Marco;0.4;NEF Tanguy;0.066;14.163090128755366;SL;R;11.37;14.0;1.02;-18.26;;;;;;M
2023-11-18;Gurgl;1;46;0.8;FELLER Manuel;0.8;MEILLARD Loic;0.0;0.0;SL;R;10.88;39.0;3.38;-19.8;;;;;;M
2023-11-18;Gurgl;2;46;0.733;SCHWARZ Marco;0.733;NEF Tanguy;0.0;0.0;SL;R;6.74;1.0;0.03;-14.57;;;;;;M
2023-11-18;Gurgl;1;47;0.733;FELLER Manuel;0.7;MEILLARD Loic;0.03300000000000003;4.502046384720332;SL;R;10.65;30.0;2.58;-19.8;;;;;;M
2023-11-18;Gurgl;2;47;0.7;SCHWARZ Marco;0.733;NEF Tanguy;-0.03300000000000003;-4.714285714285719;SL;R;6.74;11.0;0.75;-12.95;;;;;;M
2023-11-18;Gurgl;1;48;0.366;FELLER Manuel;0.333;MEILLARD Loic;0.032999999999999974;9.016393442622944;SL;R;10.25;15.0;1.01;-12.95;;;;;;M
2023-11-18;Gurgl;2;48;0.766;SCHWARZ Marco;0.766;NEF Tanguy;0.0;0.0;SL;R;9.8;29.0;2.46;-10.2;;;;;;M
2023-11-18;Gurgl;1;49;0.5;FELLER Manuel;0.466;MEILLARD Loic;0.033999999999999975;6.799999999999995;SL;R;6.5;3.0;0.15;-12.95;;;;;;M
2023-11-18;Gurgl;2;49;0.7;SCHWARZ Marco;0.7;NEF Tanguy;0.0;0.0;SL;R;10.57;28.0;2.56;-14.04;;;;;;M
2023-11-18;Gurgl;1;50;0.666;FELLER Manuel;0.733;MEILLARD Loic;-0.06699999999999995;-10.060060060060051;SL;R;6.64;15.0;1.0;-10.76;;;;;;M
2023-11-18;Gurgl;2;50;0.733;SCHWARZ Marco;0.8;NEF Tanguy;-0.06700000000000006;-9.140518417462491;SL;R;10.92;27.0;2.44;-9.65;;;;;;M
2023-11-18;Gurgl;1;51;0.666;FELLER Manuel;0.666;MEILLARD Loic;0.0;0.0;SL;R;9.51;30.0;2.42;-13.5;;;;;;M
2023-11-18;Gurgl;2;51;0.333;SCHWARZ Marco;0.3;NEF Tanguy;0.03300000000000003;9.909909909909919;SL;R;10.3;32.0;2.8;-11.31;;;;;;M
2023-11-18;Gurgl;1;52;0.733;FELLER Manuel;0.733;MEILLARD Loic;0.0;0.0;SL;R;9.97;28.0;2.39;-11.86;;;;;;M
2023-11-18;Gurgl;2;52;0.4;SCHWARZ Marco;0.433;NEF Tanguy;-0.032999999999999974;-8.249999999999993;SL;R;10.24;13.0;0.84;-12.95;;;;;;M
2023-11-18;Gurgl;1;53;0.566;FELLER Manuel;0.766;MEILLARD Loic;-0.20000000000000007;-35.335689045936405;SL;R;9.96;30.0;2.5;-10.2;;;;;;M
2023-11-18;Gurgl;2;53;0.666;SCHWARZ Marco;0.666;NEF Tanguy;0.0;0.0;SL;R;6.01;1.0;0.06;-12.41;;;;;;M
2023-11-18;Gurgl;1;54;0.366;FELLER Manuel;0.4;MEILLARD Loic;-0.03400000000000003;-9.289617486338807;SL;R;10.16;12.0;0.8;-14.04;;;;;;M
2023-11-18;Gurgl;2;54;0.733;SCHWARZ Marco;0.766;NEF Tanguy;-0.03300000000000003;-4.502046384720332;SL;R;6.28;13.0;0.84;-11.31;;;;;;M
2023-11-18;Gurgl;1;55;0.466;FELLER Manuel;0.5;MEILLARD Loic;-0.033999999999999975;-7.296137339055789;SL;R;6.51;1.0;0.05;-12.41;;;;;;M
2023-11-18;Gurgl;2;55;0.4;SCHWARZ Marco;0.3;NEF Tanguy;0.10000000000000003;25.000000000000007;SL;R;9.02;26.0;2.09;-8.53;;;;;;M
2023-11-18;Gurgl;1;56;0.766;FELLER Manuel;0.733;MEILLARD Loic;0.03300000000000003;4.308093994778071;SL;R;6.98;11.0;0.8;-10.2;;;;;;M
2023-11-18;Gurgl;2;56;0.7;SCHWARZ Marco;0.7;NEF Tanguy;0.0;0.0;SL;R;9.87;14.0;0.93;-7.41;;;;;;M
2023-11-18;Gurgl;1;57;0.666;FELLER Manuel;0.7;MEILLARD Loic;-0.03399999999999992;-5.105105105105093;SL;R;10.13;25.0;2.14;-9.65;;;;;;M
2023-11-18;Gurgl;2;57;0.833;SCHWARZ Marco;0.8;NEF Tanguy;0.03299999999999992;3.961584633853532;SL;R;6.13;17.0;1.04;-9.65;;;;;;M
2023-11-18;Gurgl;1;58;0.766;FELLER Manuel;0.8;MEILLARD Loic;-0.03400000000000003;-4.4386422976501345;SL;R;9.57;32.0;2.7;-7.41;;;;;;M
2023-11-18;Gurgl;2;58;0.933;SCHWARZ Marco;0.833;NEF Tanguy;0.10000000000000009;10.718113612004295;SL;R;8.96;33.0;2.61;-10.76;;;;;;M
2023-11-18;Gurgl;1;59;1.166;FELLER Manuel;1.166;MEILLARD Loic;0.0;0.0;SL;R;10.39;32.0;1.86;-9.1;;;;;;M
2023-11-18;Gurgl;2;59;0.933;SCHWARZ Marco;0.9;NEF Tanguy;0.03300000000000003;3.5369774919614176;SL;R;10.19;37.0;3.07;-14.04;;;;;;M
2023-11-18;Gurgl;1;60;0.766;FELLER Manuel;0.766;MEILLARD Loic;0.0;0.0;SL;R;5.24;9.0;0.53;-10.76;;;;;;M
2023-11-18;Gurgl;2;60;0.633;SCHWARZ Marco;0.666;NEF Tanguy;-0.03300000000000003;-5.213270142180099;SL;R;9.79;41.0;3.32;-15.64;;;;;;M
2023-11-18;Gurgl;1;61;0.833;FELLER Manuel;0.866;MEILLARD Loic;-0.03300000000000003;-3.9615846338535454;SL;R;9.42;40.0;3.07;-11.86;;;;;;M
2023-11-18;Gurgl;2;61;0.7;SCHWARZ Marco;0.666;NEF Tanguy;0.03399999999999992;4.857142857142846;SL;R;10.2;34.0;2.75;-19.29;;;;;;M
2023-11-18;Gurgl;1;62;0.766;FELLER Manuel;0.8;MEILLARD Loic;-0.03400000000000003;-4.4386422976501345;SL;R;9.16;38.0;2.94;-14.57;;;;;;M
2023-11-18;Gurgl;2;62;;SCHWARZ Marco;;NEF Tanguy;;;SL;R;9.87;23.0;1.84;-19.8;;;;;;M
2023-11-18;Gurgl;1;63;0.7;FELLER Manuel;0.7;MEILLARD Loic;0.0;0.0;SL;R;9.97;42.0;3.36;-18.26;;;;;;M
2023-11-18;Gurgl;2;63;;SCHWARZ Marco;;NEF Tanguy;;;SL;R;10.03;2.0;0.15;-19.29;;;;;;M
2023-11-18;Gurgl;1;64;0.566;FELLER Manuel;0.533;MEILLARD Loic;0.03299999999999992;5.830388692579492;SL;R;10.06;37.0;3.01;-18.26;;;;;;M
2023-11-18;Gurgl;2;64;;SCHWARZ Marco;;NEF Tanguy;;;SL;R;6.92;;;-18.26;;;;;;M
2023-11-18;Gurgl;1;65;;FELLER Manuel;;MEILLARD Loic;;;SL;R;10.11;12.0;0.88;-20.3;;;;;;M
2023-11-18;Gurgl;1;66;;FELLER Manuel;;MEILLARD Loic;;;SL;R;8.72;20.0;0.76;-19.29;;;;;;M
2023-11-18;Gurgl;1;67;;FELLER Manuel;;MEILLARD Loic;;;SL;R;3.26;;;-16.7;;;;;;M
2024-01-21;Kitzbuehel;1;1;1.033;JAKOBSEN Kristoffer;1.0;YULE Daniel;0.03299999999999992;3.1945788964181916;SL;R;7.45;24.0;1.53;-28.81;;;;;;M
2024-01-21;Kitzbuehel;2;1;0.966;STRASSER Linus;1.0;YULE Daniel;-0.03400000000000003;-3.5196687370600444;SL;R;7.3;26.0;1.63;-27.92;;;;;;M
2024-01-21;Kitzbuehel;1;2;0.9;JAKOBSEN Kristoffer;0.9;YULE Daniel;0.0;0.0;SL;R;10.67;39.0;3.16;-26.1;;;;;;M
2024-01-21;Kitzbuehel;2;2;0.866;STRASSER Linus;0.833;YULE Daniel;0.03300000000000003;3.8106235565819895;SL;R;9.97;52.0;3.87;-25.64;;;;;;M
2024-01-21;Kitzbuehel;1;3;0.966;JAKOBSEN Kristoffer;0.966;YULE Daniel;0.0;0.0;SL;R;10.41;53.0;4.45;-23.27;;;;;;M
2024-01-21;Kitzbuehel;2;3;0.833;STRASSER Linus;0.866;YULE Daniel;-0.03300000000000003;-3.9615846338535454;SL;R;9.91;40.0;3.18;-22.78;;;;;;M
2024-01-21;Kitzbuehel;1;4;0.833;JAKOBSEN Kristoffer;0.9;YULE Daniel;-0.06700000000000006;-8.043217286914773;SL;R;11.49;33.0;2.91;-19.8;;;;;;M
2024-01-21;Kitzbuehel;2;4;0.866;STRASSER Linus;0.8;YULE Daniel;0.06599999999999995;7.6212471131639665;SL;R;10.35;44.0;3.63;-22.78;;;;;;M
2024-01-21;Kitzbuehel;1;5;0.9;JAKOBSEN Kristoffer;0.833;YULE Daniel;0.06700000000000006;7.444444444444451;SL;R;10.0;45.0;3.64;-13.5;;;;;;M
2024-01-21;Kitzbuehel;2;5;0.433;STRASSER Linus;0.433;YULE Daniel;0.0;0.0;SL;R;10.41;7.0;0.43;-11.31;;;;;;M
2024-01-21;Kitzbuehel;1;6;0.933;JAKOBSEN Kristoffer;0.933;YULE Daniel;0.0;0.0;SL;R;10.05;25.0;2.07;-18.78;;;;;;M
2024-01-21;Kitzbuehel;2;6;0.866;STRASSER Linus;0.933;YULE Daniel;-0.06700000000000006;-7.736720554272525;SL;R;6.03;21.0;1.31;-18.78;;;;;;M
2024-01-21;Kitzbuehel;1;7;0.866;JAKOBSEN Kristoffer;0.866;YULE Daniel;0.0;0.0;SL;R;10.39;49.0;4.04;-20.81;;;;;;M
2024-01-21;Kitzbuehel;2;7;0.833;STRASSER Linus;0.933;YULE Daniel;-0.10000000000000009;-12.004801920768319;SL;R;9.97;21.0;1.73;-18.78;;;;;;M
2024-01-21;Kitzbuehel;1;8;0.4;JAKOBSEN Kristoffer;0.466;YULE Daniel;-0.066;-16.5;SL;R;10.48;11.0;0.72;-16.17;;;;;;M
2024-01-21;Kitzbuehel;2;8;0.866;STRASSER Linus;0.866;YULE Daniel;0.0;0.0;SL;R;10.18;45.0;3.62;-21.31;;;;;;M
2024-01-21;Kitzbuehel;1;9;0.9;JAKOBSEN Kristoffer;0.833;YULE Daniel;0.06700000000000006;7.444444444444451;SL;R;6.59;19.0;1.28;-17.74;;;;;;M
2024-01-21;Kitzbuehel;2;9;0.9;STRASSER Linus;0.866;YULE Daniel;0.03400000000000003;3.7777777777777812;SL;R;10.15;36.0;2.99;-16.17;;;;;;M
2024-01-21;Kitzbuehel;1;10;0.766;JAKOBSEN Kristoffer;0.8;YULE Daniel;-0.03400000000000003;-4.4386422976501345;SL;R;10.34;39.0;3.27;-16.7;;;;;;M
2024-01-21;Kitzbuehel;2;10;0.966;STRASSER Linus;0.9;YULE Daniel;0.06599999999999995;6.832298136645957;SL;R;10.28;45.0;3.69;-19.29;;;;;;M
2024-01-21;Kitzbuehel;1;11;0.833;JAKOBSEN Kristoffer;0.866;YULE Daniel;-0.03300000000000003;-3.9615846338535454;SL;R;10.06;38.0;3.22;-18.26;;;;;;M
2024-01-21;Kitzbuehel;2;11;0.866;STRASSER Linus;0.866;YULE Daniel;0.0;0.0;SL;R;10.06;37.0;3.15;-15.64;;;;;;M
2024-01-21;Kitzbuehel;1;12;0.966;JAKOBSEN Kristoffer;0.9;YULE Daniel;0.06599999999999995;6.832298136645957;SL;R;10.54;39.0;3.33;-11.86;;;;;;M
2024-01-21;Kitzbuehel;2;12;0.9;STRASSER Linus;0.866;YULE Daniel;0.03400000000000003;3.7777777777777812;SL;R;10.42;37.0;3.17;-15.11;;;;;;M
2024-01-21;Kitzbuehel;1;13;1.0;JAKOBSEN Kristoffer;0.9;YULE Daniel;0.09999999999999998;9.999999999999998;SL;R;10.18;35.0;3.0;-14.57;;;;;;M
2024-01-21;Kitzbuehel;2;13;0.466;STRASSER Linus;0.6;YULE Daniel;-0.13399999999999995;-28.75536480686694;SL;R;10.38;33.0;2.2;-10.2;;;;;;M
2024-01-21;Kitzbuehel;1;14;0.5;JAKOBSEN Kristoffer;0.5;YULE Daniel;0.0;0.0;SL;R;10.5;35.0;2.26;-15.64;;;;;;M
2024-01-21;Kitzbuehel;2;14;0.933;STRASSER Linus;0.933;YULE Daniel;0.0;0.0;SL;R;6.39;15.0;0.96;-15.64;;;;;;M
2024-01-21;Kitzbuehel;1;15;1.1;JAKOBSEN Kristoffer;1.1;YULE Daniel;0.0;0.0;SL;R;6.5;21.0;1.38;-18.78;;;;;;M
2024-01-21;Kitzbuehel;2;15;1.0;STRASSER Linus;1.033;YULE Daniel;-0.03299999999999992;-3.299999999999992;SL;R;9.79;43.0;3.51;-17.74;;;;;;M
2024-01-21;Kitzbuehel;1;16;1.133;JAKOBSEN Kristoffer;1.2;YULE Daniel;-0.06699999999999995;-5.913503971756395;SL;R;10.21;53.0;4.07;-19.29;;;;;;M
2024-01-21;Kitzbuehel;2;16;1.066;STRASSER Linus;1.033;YULE Daniel;0.03300000000000014;3.0956848030018893;SL;R;10.42;37.0;3.04;-18.26;;;;;;M
2024-01-21;Kitzbuehel;1;17;1.033;JAKOBSEN Kristoffer;1.033;YULE Daniel;0.0;0.0;SL;R;9.93;40.0;3.03;-24.7;;;;;;M
2024-01-21;Kitzbuehel;2;17;1.0;STRASSER Linus;1.133;YULE Daniel;-0.133;-13.3;SL;R;10.15;58.0;4.39;-19.8;;;;;;M
2024-01-21;Kitzbuehel;1;18;0.866;JAKOBSEN Kristoffer;0.9;YULE Daniel;-0.03400000000000003;-3.926096997690535;SL;R;10.07;41.0;3.05;-25.17;;;;;;M
2024-01-21;Kitzbuehel;2;18;1.0;STRASSER Linus;0.933;YULE Daniel;0.06699999999999995;6.699999999999995;SL;R;10.03;49.0;3.65;-27.02;;;;;;M
2024-01-21;Kitzbuehel;1;19;0.966;JAKOBSEN Kristoffer;0.9;YULE Daniel;0.06599999999999995;6.832298136645957;SL;R;9.77;42.0;3.27;-27.47;;;;;;M
2024-01-21;Kitzbuehel;2;19;0.866;STRASSER Linus;0.9;YULE Daniel;-0.03400000000000003;-3.926096997690535;SL;R;10.1;44.0;3.39;-23.27;;;;;;M
2024-01-21;Kitzbuehel;1;20;0.733;JAKOBSEN Kristoffer;0.8;YULE Daniel;-0.06700000000000006;-9.140518417462491;SL;R;10.88;31.0;2.5;-20.81;;;;;;M
2024-01-21;Kitzbuehel;2;20;1.033;STRASSER Linus;0.9;YULE Daniel;0.1329999999999999;12.875121006776372;SL;R;10.24;42.0;3.25;-27.02;;;;;;M
2024-01-21;Kitzbuehel;1;21;0.966;JAKOBSEN Kristoffer;0.966;YULE Daniel;0.0;0.0;SL;R;9.6;31.0;2.45;-24.7;;;;;;M
2024-01-21;Kitzbuehel;2;21;0.833;STRASSER Linus;0.9;YULE Daniel;-0.06700000000000006;-8.043217286914773;SL;R;10.23;45.0;3.54;-20.3;;;;;;M
2024-01-21;Kitzbuehel;1;22;0.466;JAKOBSEN Kristoffer;0.5;YULE Daniel;-0.033999999999999975;-7.296137339055789;SL;R;10.6;20.0;1.29;-17.74;;;;;;M
2024-01-21;Kitzbuehel;2;22;0.866;STRASSER Linus;0.9;YULE Daniel;-0.03400000000000003;-3.926096997690535;SL;R;10.2;48.0;3.78;-25.17;;;;;;M
2024-01-21;Kitzbuehel;1;23;0.933;JAKOBSEN Kristoffer;0.966;YULE Daniel;-0.03299999999999992;-3.5369774919614057;SL;R;6.73;18.0;1.13;-25.64;;;;;;M
2024-01-21;Kitzbuehel;2;23;0.4;STRASSER Linus;0.466;YULE Daniel;-0.066;-16.5;SL;R;10.22;15.0;0.92;-18.78;;;;;;M
2024-01-21;Kitzbuehel;1;24;1.066;JAKOBSEN Kristoffer;1.066;YULE Daniel;0.0;0.0;SL;R;10.62;37.0;3.07;-21.8;;;;;;M
2024-01-21;Kitzbuehel;2;24;1.0;STRASSER Linus;1.033;YULE Daniel;-0.03299999999999992;-3.299999999999992;SL;R;6.05;18.0;1.1;-24.7;;;;;;M
2024-01-21;Kitzbuehel;1;25;1.0;JAKOBSEN Kristoffer;1.033;YULE Daniel;-0.03299999999999992;-3.299999999999992;SL;R;10.14;45.0;3.58;-18.26;;;;;;M
2024-01-21;Kitzbuehel;2;25;1.066;STRASSER Linus;0.933;YULE Daniel;0.133;12.4765478424015;SL;R;10.61;42.0;3.4;-15.64;;;;;;M
2024-01-21;Kitzbuehel;1;26;0.833;JAKOBSEN Kristoffer;1.0;YULE Daniel;-0.16700000000000004;-20.04801920768308;SL;R;10.03;44.0;3.41;-23.27;;;;;;M
2024-01-21;Kitzbuehel;2;26;0.766;STRASSER Linus;0.866;YULE Daniel;-0.09999999999999998;-13.054830287206261;SL;R;9.82;46.0;3.53;-22.29;;;;;;M
2024-01-21;Kitzbuehel;1;27;0.9;JAKOBSEN Kristoffer;0.833;YULE Daniel;0.06700000000000006;7.444444444444451;SL;R;10.28;40.0;3.3;-25.17;;;;;;M
2024-01-21;Kitzbuehel;2;27;0.766;STRASSER Linus;0.733;YULE Daniel;0.03300000000000003;4.308093994778071;SL;R;10.06;36.0;2.84;-23.27;;;;;;M
2024-01-21;Kitzbuehel;1;28;1.1;JAKOBSEN Kristoffer;0.866;YULE Daniel;0.2340000000000001;21.27272727272728;SL;R;10.63;28.0;202.0;-11.86;;;;;;M
2024-01-21;Kitzbuehel;2;28;1.333;STRASSER Linus;1.3;YULE Daniel;0.03299999999999992;2.4756189047261756;SL;R;10.28;31.0;1.84;-22.78;;;;;;M
2024-01-21;Kitzbuehel;1;29;0.9;JAKOBSEN Kristoffer;1.166;YULE Daniel;-0.2659999999999999;-29.555555555555546;SL;R;9.03;11.0;0.51;-22.78;;;;;;M
2024-01-21;Kitzbuehel;2;29;0.766;STRASSER Linus;0.833;YULE Daniel;-0.06699999999999995;-8.746736292428192;SL;R;5.49;11.0;0.66;-8.53;;;;;;M
2024-01-21;Kitzbuehel;1;30;0.766;JAKOBSEN Kristoffer;0.866;YULE Daniel;-0.09999999999999998;-13.054830287206261;SL;R;4.34;36.0;1.7;-24.23;;;;;;M
2024-01-21;Kitzbuehel;2;30;0.733;STRASSER Linus;0.8;YULE Daniel;-0.06700000000000006;-9.140518417462491;SL;R;9.93;37.0;2.93;-15.11;;;;;;M
2024-01-21;Kitzbuehel;1;31;0.833;JAKOBSEN Kristoffer;0.8;YULE Daniel;0.03299999999999992;3.961584633853532;SL;R;10.58;37.0;3.09;-17.22;;;;;;M
2024-01-21;Kitzbuehel;2;31;0.4;STRASSER Linus;0.4;YULE Daniel;0.0;0.0;SL;R;10.14;39.0;3.14;-25.17;;;;;;M
2024-01-21;Kitzbuehel;1;32;0.366;JAKOBSEN Kristoffer;0.866;YULE Daniel;-0.5;-136.61202185792348;SL;R;9.98;34.0;2.79;-17.22;;;;;;M
2024-01-21;Kitzbuehel;2;32;1.0;STRASSER Linus;1.0;YULE Daniel;0.0;0.0;SL;R;10.41;21.0;1.31;-15.64;;;;;;M
2024-01-21;Kitzbuehel;1;33;0.866;JAKOBSEN Kristoffer;0.433;YULE Daniel;0.433;50.0;SL;R;10.08;15.0;0.97;-12.41;;;;;;M
2024-01-21;Kitzbuehel;2;33;0.9;STRASSER Linus;1.0;YULE Daniel;-0.09999999999999998;-11.111111111111107;SL;R;6.01;21.0;1.35;-15.11;;;;;;M
2024-01-21;Kitzbuehel;1;34;1.133;JAKOBSEN Kristoffer;1.0;YULE Daniel;0.133;11.738746690203001;SL;R;6.47;18.0;1.19;-17.22;;;;;;M
2024-01-21;Kitzbuehel;2;34;1.0;STRASSER Linus;0.933;YULE Daniel;0.06699999999999995;6.699999999999995;SL;R;10.18;38.0;3.07;-12.95;;;;;;M
2024-01-21;Kitzbuehel;1;35;0.933;JAKOBSEN Kristoffer;0.933;YULE Daniel;0.0;0.0;SL;R;10.24;40.0;3.19;-15.11;;;;;;M
2024-01-21;Kitzbuehel;2;35;0.933;STRASSER Linus;0.966;YULE Daniel;-0.03299999999999992;-3.5369774919614057;SL;R;9.91;42.0;3.42;-20.3;;;;;;M
2024-01-21;Kitzbuehel;1;36;0.966;JAKOBSEN Kristoffer;0.933;YULE Daniel;0.03299999999999992;3.4161490683229734;SL;R;9.85;43.0;3.3;-23.75;;;;;;M
2024-01-21;Kitzbuehel;2;36;0.933;STRASSER Linus;0.866;YULE Daniel;0.06700000000000006;7.181136120042879;SL;R;10.23;35.0;2.75;-17.22;;;;;;M
2024-01-21;Kitzbuehel;1;37;0.9;JAKOBSEN Kristoffer;0.9;YULE Daniel;0.0;0.0;SL;R;10.18;44.0;3.39;-21.8;;;;;;M
2024-01-21;Kitzbuehel;2;37;0.933;STRASSER Linus;0.9;YULE Daniel;0.03300000000000003;3.5369774919614176;SL;R;10.01;40.0;3.11;-25.17;;;;;;M
2024-01-21;Kitzbuehel;1;38;0.566;JAKOBSEN Kristoffer;0.833;YULE Daniel;-0.267;-47.1731448763251;SL;R;10.14;39.0;3.22;-25.64;;;;;;M
2024-01-21;Kitzbuehel;2;38;0.866;STRASSER Linus;0.866;YULE Daniel;0.0;0.0;SL;R;10.08;43.0;3.41;-20.81;;;;;;M
2024-01-21;Kitzbuehel;1;39;0.8;JAKOBSEN Kristoffer;0.666;YULE Daniel;0.134;16.75;SL;R;10.7;20.0;1.49;-14.04;;;;;;M
